"BOBE","Bob Evans Farms, Inc.","1055156132.84","Consumer Services","Restaurants"
"BODY","Body Central Corp.","168731493.66","Consumer Services","Clothing/Shoe/Accessory Stores"
"BOFI","BofI Holding, Inc.","308755866.9","Finance","Savings Institutions"
"WIFI","Boingo Wireless, Inc.","258532285.5","Consumer Services","Telecommunications Equipment"
"BOKF","BOK Financial Corporation","3926466441.58","Finance","Major Banks"
"BOLT","Bolt Technology Corporation","120879000.06","Energy","Metal Fabrications"
"BONA","Bona Film Group Limited","93467710","Consumer Services","Movies/Entertainment"
"BNSO","Bonso Electronics International, Inc.","5509248.15","Capital Goods","Industrial Machinery/Components"
"BAMM","Books-A-Million, Inc.","44830231.39","Consumer Services","Other Specialty Stores"
"BPFH","Boston Private Financial Holdings, Inc.","759343858.26","Finance","Major Banks"
"BPFHW","Boston Private Financial Holdings, Inc.","0","Finance","Major Banks"
"EPAY","Bottomline Technologies, Inc.","878266544.35","Technology","Computer Software: Prepackaged Software"
"BBRG","Bravo Brio Restaurant Group, Inc.","276561106.47","Consumer Services","Restaurants"
"BBEP","BreitBurn Energy Partners, L.P.","1377349396.32","Energy","Oil & Gas Production"
"BDGE","Bridge Bancorp, Inc.","172544981.14","Finance","Major Banks"
"BBNK","Bridge Capital Holdings","231789253.08","Finance","Major Banks"
"BLIN","Bridgeline Digital, Inc.","23565483.9","Technology","Computer Software: Prepackaged Software"
"BRID","Bridgford Foods Corporation","60558847.8","Consumer Non-Durables","Specialty Foods"
"BCOV","Brightcove Inc.","334632138.48","Technology","EDP Services"
"BRCM","Broadcom Corporation","18631470000","Technology","Semiconductors"
"BSFT","BroadSoft, Inc.","991312328.93","Technology","Computer Software: Prepackaged Software"
"BVSN","BroadVision, Inc.","37627178.32","Technology","Computer Software: Prepackaged Software"
"BYFC","Broadway Financial Corporation","2058586.7","Finance","Savings Institutions"
"BWEN","Broadwind Energy, Inc.","35802907.82","Capital Goods","Metal Fabrications"
"BRCD","Brocade Communications Systems, Inc.","2502186009.035","Technology","Computer peripheral equipment"
"BRKL","Brookline Bancorp, Inc.","590082281.02","Finance","Savings Institutions"
"BRKS","Brooks Automation, Inc.","485457803.6901","Technology","Industrial Machinery/Components"
"BRKR","Bruker Corporation","1956913591.49","Capital Goods","Biotechnology: Laboratory Analytical Instruments"
"BMTC","Bryn Mawr Bank Corporation","294898739.98","Finance","Major Banks"
"BLMT","BSB Bancorp, Inc.","118054708.2","Finance","Major Banks"
"BSDM","BSD Medical Corporation","51175488.52","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus"
"BSQR","BSQUARE Corporation","33990176.3","Miscellaneous","Business Services"
"BTUI","BTU International, Inc.","19983530.7","Technology","Industrial Machinery/Components"
"BWLD","Buffalo Wild Wings, Inc.","1559837991.84","Consumer Services","Restaurants"
"BLDR","Builders FirstSource, Inc.","470933553.45","Consumer Services","RETAIL: Building Materials"
"BUR","Burcon Nutrascience Corp","131314289.55","Miscellaneous","Multi-Sector Companies"
"CFFI","C&F Financial Corporation","123049516.4","Finance","Major Banks"
"CHRW","C.H. Robinson Worldwide, Inc.","9805539316.125","Transportation","Oil Refining/Marketing"
"CA","CA Inc.","11496231740.4489","Technology","Computer Software: Prepackaged Software"
"CCMP","Cabot Microelectronics Corporation","774864284.45","Technology","Semiconductors"
"CACH","Cache, Inc.","35940567.96","Consumer Services","Clothing/Shoe/Accessory Stores"
"CDNS","Cadence Design Systems, Inc.","3466414638.83","Technology","Computer Software: Prepackaged Software"
"CADX","Cadence Pharmaceuticals, Inc.","319205591.5248","Consumer Durables","Major Pharmaceuticals"
"CDZI","Cadiz, Inc.","134782129.53","Public Utilities","Water Supply"
"CZR","Caesars Entertainment Corporation","800744938.83","Consumer Services","Hotels/Resorts"
"CSTE","CaesarStone Sdot-Yam Ltd.","512042225","Capital Goods","Building Materials"
"PRSS","CafePress Inc.","93756743.19","Consumer Services","Other Specialty Stores"
"CLMS","Calamos Asset Management, Inc.","212956008.18","Finance","Investment Bankers/Brokers/Service"
"CHY","Calamos Convertible and High Income Fund","904019238.99","n/a","n/a"
"CHI","Calamos Convertible Opportunities and Income Fund","853452771.08","n/a","n/a"
"CHW","Calamos Global Dynamic Income Fund","504509781.6","n/a","n/a"
"CGO","Calamos Global Total Return Fund","114217616.88","n/a","n/a"
"CSQ","Calamos Strategic Total Return Fund","1571407380","n/a","n/a"
"CAMP","CalAmp Corp.","265134898.116","Technology","Radio And Television Broadcasting And Communications Equipment"
"CVGW","Calavo Growers, Inc.","350314287.77","Consumer Non-Durables","Farming/Seeds/Milling"
"CFNB","California First National Bancorp","184289084.28","Finance","Major Banks"
"CALD","Callidus Software, Inc.","161970163","Technology","EDP Services"
"CALM","Cal-Maine Foods, Inc.","1014023525.49","Consumer Non-Durables","Farming/Seeds/Milling"
"CLMT","Calumet Specialty Products Partners, L.P.","1813338602.56","Energy","Integrated oil Companies"
"ABCD","Cambium Learning Group, Inc.","46057203.5","Consumer Services","Publishing"
"CAFI","Camco Financial Corporation","12695747.9","Finance","Banks"
"CAC","Camden National Corporation","261876922.02","Finance","Major Banks"
"CAMT","Camtek Ltd.","54107468.49","Capital Goods","Electronic Components"
"CSIQ","Canadian Solar Inc.","113809770.51","Technology","Semiconductors"
"CPHC","Canterbury Park Holding Corporation","40818400","Consumer Services","Services-Misc. Amusement & Recreation"
"CBNJ","Cape Bancorp, Inc.","117420757.02","Finance","Major Banks"
"CPLA","Capella Education Company","444579840.64","Consumer Services","Other Consumer Services"
"CBF","Capital Bank Financial Corp.","1010294136.99","Finance","Major Banks"
"SCMFO","Capital Bank Financial Corp.","0","Finance","Major Banks"
"CCBG","Capital City Bank Group","180083089.11","Finance","Major Banks"
"CPLP","Capital Product Partners L.P.","688763087.41","Transportation","Marine Transportation"
"CSWC","Capital Southwest Corporation","431879449.38","n/a","n/a"
"CFFN","Capitol Federal Financial, Inc.","1828078069.2","Finance","Savings Institutions"
"CPST","Capstone Turbine Corporation","291598142.0676","Energy","Industrial Machinery/Components"
"CARB","Carbonite, Inc.","148620331","Technology","EDP Services"
"CRDC","Cardica, Inc.","47659056.45","Health Care","Medical/Dental Instruments"
"CFNL","Cardinal Financial Corporation","400201259.04","Finance","Major Banks"
"CRME","Cardiome Pharma Corporation","16529306.2064","Consumer Durables","Major Pharmaceuticals"
"BEAT","CardioNet, Inc.","60054780.36","Health Care","Medical/Dental Instruments"
"CSII","Cardiovascular Systems, Inc.","225860983.4","Health Care","Medical/Dental Instruments"
"CATM","Cardtronics, Inc.","1285684960","Miscellaneous","Business Services"
"CECO","Career Education Corporation","241907522.4","Consumer Services","Other Consumer Services"
"CBOU","Caribou Coffee Company, Inc.","242687496.84","Consumer Services","Restaurants"
"CKEC","Carmike Cinemas, Inc.","223274309.52","Consumer Services","Movies/Entertainment"
"CLBH","Carolina Bank Holdings Inc.","25199614.8","Finance","Major Banks"
"CART","Carolina Trust Bank","11539312.38","n/a","n/a"
"CRZO","Carrizo Oil & Gas, Inc.","1059004557.78","Energy","Oil & Gas Production"
"CRRB","Carrollton Bancorp","14031870.72","Finance","Major Banks"
"TAST","Carrols Restaurant Group, Inc.","153905830","Consumer Services","Restaurants"
"CARV","Carver Bancorp, Inc.","13783543.6","Finance","Savings Institutions"
"CASM","CAS Medical Systems, Inc.","24590145.6","Health Care","Medical/Dental Instruments"
"CACB","Cascade Bancorp","254984988.72","Finance","Major Banks"
"CSCD","Cascade Microtech, Inc.","75624192.05","Capital Goods","Electrical Products"
"CWST","Casella Waste Systems, Inc.","174190288.4","Public Utilities","Environmental Services"
"CASY","Caseys General Stores, Inc.","1887223643.89","Consumer Durables","Automotive Aftermarket"
"CASS","Cass Information Systems, Inc","435774963.95","Miscellaneous","Business Services"
"CMRG","Casual Male Retail Group, Inc.","193338047.49","Consumer Services","Clothing/Shoe/Accessory Stores"
"CPRX","Catalyst Pharmaceutical Partners, Inc.","51030923.2","Consumer Durables","Major Pharmaceuticals"
"CTRX","Catamaran Corporation","9930224028.24","Finance","Specialty Insurers"
"CATY","Cathay General Bancorp","1425733836.3","Finance","Major Banks"
"CVCO","Cavco Industries, Inc.","320386524.92","Basic Industries","Homebuilding"
"CAVM","Cavium, Inc.","1577701730.88","Technology","Semiconductors"
"CBEY","Cbeyond, Inc.","262664338.17","Public Utilities","Telecommunications Equipment"
"CBOE","CBOE Holdings, Inc.","2528259265.95","Finance","Investment Bankers/Brokers/Service"
"CECE","CECO Environmental Corp.","133785715","Capital Goods","Pollution Control Equipment"
"CELG","Celgene Corporation","32425826036.16","Consumer Durables","Major Pharmaceuticals"
"CELGZ","Celgene Corporation","0","Consumer Durables","Major Pharmaceuticals"
"CTIC","Cell Therapeutics, Inc.","103772100","Consumer Durables","Major Pharmaceuticals"
"CLDX","Celldex Therapeutics, Inc.","334407280.44","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances"
"CLSN","Celsion Corporation","156170091.3","Consumer Durables","Major Pharmaceuticals"
"CEMP","Cempra, Inc.","145154009.7","Consumer Durables","Major Pharmaceuticals"
"CNBC","Center Bancorp, Inc.","182760443.84","Finance","Major Banks"
"CSFL","CenterState Banks, Inc.","252641986.8","Finance","Major Banks"
"CEBK","Central Bancorp, Inc","53484780.13","Finance","Major Banks"
"CEDC","Central European Distribution Corporation","221550178.8","Consumer Non-Durables","Beverages (Production/Distribution)"
"CETV","Central European Media Enterprises Ltd.","521771472.04","Consumer Services","Broadcasting"
"CFBK","Central Federal Corporation","1305612.652","Finance","Savings Institutions"
"CENT","Central Garden & Pet Company","564444963.94","Consumer Durables","Consumer Specialties"
"CENTA","Central Garden & Pet Company","572190349.38","Consumer Durables","Consumer Specialties"
"CVCY","Central Valley Community Bancorp","81095207.7","Finance","Major Banks"
"CENX","Century Aluminum Company","672349572.4","Basic Industries","Aluminum"
"CNBKA","Century Bancorp, Inc.","177272466.3","Finance","Major Banks"
"CNTY","Century Casinos, Inc.","70033872.86","Consumer Services","Hotels/Resorts"
"CPHD","CEPHEID","2019577939.7294","Capital Goods","Biotechnology: Laboratory Analytical Instruments"
"CRDN","Ceradyne, Inc.","840930129.39","Consumer Durables","Miscellaneous manufacturing industries"
"CRNT","Ceragon Networks Ltd.","195031348.75","Technology","Radio And Television Broadcasting And Communications Equipment"
"CERP","Cereplast, Inc.","5816767.94","Basic Industries","Major Chemicals"
"CERE","Ceres, Inc.","128102835.5","Consumer Non-Durables","Farming/Seeds/Milling"
"CERN","Cerner Corporation","12056062807.21","Technology","EDP Services"
"CERS","Cerus Corporation","180912600","Health Care","Medical/Dental Instruments"
"CEVA","CEVA, Inc.","326151269.32","Technology","Semiconductors"
"CITZ","CFS Bancorp, Inc.","61505029.58","Finance","Savings Institutions"
"CYOU","Changyou.com Limited","261496849.6","Technology","Computer Software: Prepackaged Software"
"HOTR","Chanticleer Holdings, Inc.","13463981.44","Consumer Services","Professional Services"
"HOTRW","Chanticleer Holdings, Inc.","0","Consumer Services","Professional Services"
"CTHR","Charles & Colvard Ltd","71091782.68","Consumer Durables","Consumer Specialties"
"CHRM","Charm Communications Inc.","52008125","Technology","Advertising"
"GTLS","Chart Industries, Inc.","2119263873.6","Capital Goods","Metal Fabrications"
"CHTR","Charter Communications, Inc.","7915590989.46","Consumer Services","Television Services"
"CHFN","Charter Financial Corp.","169800990.4","Finance","Savings Institutions"
"CHKP","Check Point Software Technologies Ltd.","8648632207.2048","Technology","Computer Software: Prepackaged Software"
"CHTP","Chelsea Therapeutics International, Ltd.","90504768.15","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"CEMI","Chembio Diagnostics, Inc.","35985847.5","Consumer Durables","Major Pharmaceuticals"
"CHFC","Chemical Financial Corporation","631341268.32","Finance","Major Banks"
"CCXI","ChemoCentryx, Inc.","397884245","Consumer Durables","Major Pharmaceuticals"
"CHKE","Cherokee Inc.","121386884.82","Consumer Non-Durables","Apparel"
"CHEV","Cheviot Financial Corp","69888140.4","Finance","Savings Institutions"
"CBNK","Chicopee Bancorp, Inc.","81465988.5","Finance","Banks"
"CADC","China Advanced Construction Materials Group, Inc.","7403377.56","Basic Industries","Engineering & Construction"
"CALI","China Auto Logistics Inc.","6279648.7","Consumer Services","Motor Vehicles"
"CAAS","China Automotive Systems, Inc.","139040685.84","Capital Goods","Auto Parts:O.E.M."
"CBAK","China BAK Battery, Inc.","31308265.0056","Energy","Industrial Machinery/Components"
"CBPO","China Biologic Products, Inc.","256097731.25","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)"
"CCCL","China Ceramics Co., Ltd.","30646257","Capital Goods","Building Materials"
"CCCLU","China Ceramics Co., Ltd.","0","Capital Goods","Building Materials"
"CCCLW","China Ceramics Co., Ltd.","0","Capital Goods","Building Materials"
"JRJC","China Finance Online Co. Limited","25850854.26","Miscellaneous","Business Services"
"CHOP","China Gerui Advanced Materials Group Limited","92817163.2","Capital Goods","Steel/Iron Ore"
"CGEI","China Growth Equity Investment Ltd.","61937500","Finance","Business Services"
"CGEIU","China Growth Equity Investment Ltd.","60000000","Finance","Business Services"
"CGEIW","China Growth Equity Investment Ltd.","0","Finance","Business Services"
"HGSH","China HGS Real Estate, Inc.","18470500","Finance","Real Estate"
"CHLN","China Housing & Land Development, Inc.","52629898.5","Basic Industries","Homebuilding"
"CNIT","China Information Technology, Inc.","26980600.392","Technology","Computer Software: Prepackaged Software"
"CJJD","China Jo-Jo Drugstores, Inc.","10042949.22","Health Care","Medical/Nursing Services"
"HTHT","China Lodging Group, Limited","401052068.44","Consumer Services","Hotels/Resorts"
"CMGE","China Mobile Games and Entertainment Group Limited","11810557.5","Technology","Computer Software: Prepackaged Software"
"CHNR","China Natural Resources, Inc.","143735985.32","Basic Industries","Precious Metals"
"NKBP","China Nuokang Bio-Pharmaceutical Inc.","25870968.25","Consumer Durables","Major Pharmaceuticals"
"CPSL","China Precision Steel, Inc.","6985558.8","Basic Industries","Steel/Iron Ore"
"CREG","China Recycling Energy Corporation","47403837","Miscellaneous","Business Services"
"CPGI","China Shengda Packaging Group, Inc.","46548973.2","Consumer Durables","Containers/Packaging"
"CSUN","China Sunergy Co., Ltd.","13398625.89","Technology","Semiconductors"
"CNTF","China TechFaith Wireless Communication Technology Limited","32570339.67","Miscellaneous","Business Services"
"CTDC","China Technology Development Group Corporation","8774434.11","Technology","Computer Software: Prepackaged Software"
"CTFO","China TransInfo Technology Corp.","145302896.75","Technology","EDP Services"
"CXDC","China XD Plastics Company Limited","203054606.44","Capital Goods","Containers/Packaging"
"CNYD","China Yida Holding, Co.","16636017.25","Consumer Services","Advertising"
"CCIH","ChinaCache International Holdings Ltd.","72938636.19","Technology","EDP Services"
